id,name,rating,genre,lunch_budget,dinner_budget,redirect_url,thumbnail_image_url
tokyo-A1301-A130101-13173949,俺のイタリアン TOKYO,3.53, 銀座一丁目駅 128m / イタリアン、ステーキ、パスタ,,,https://tabelog.com/tokyo/A1301/A130101/13173949/,https://tblg.k-img.com/restaurant/images/Rvw/32570/32570074.jpg
tokyo-A1301-A130101-13072926,和食鉄板 銀座 朔月,3.55, 銀座駅 145m / ステーキ、鉄板焼き、懐石・会席料理,,,https://tabelog.com/tokyo/A1301/A130101/13072926/,https://tblg.k-img.com/restaurant/images/Rvw/34054/34054249.jpg
tokyo-A1302-A130201-13154979,VINORIO,3.59, 京橋駅 132m / イタリアン、ダイニングバー、ワインバー,,,https://tabelog.com/tokyo/A1302/A130201/13154979/,https://tblg.k-img.com/restaurant/images/Rvw/91299/91299974.jpg
tokyo-A1302-A130201-13155008,バンザイヴィーノ 京橋,3.57, 京橋駅 132m / イタリアン、ワインバー、バル・バール,,,https://tabelog.com/tokyo/A1302/A130201/13155008/,https://tblg.k-img.com/restaurant/images/Rvw/59712/59712879.jpg
tokyo-A1301-A130103-13158188,俺のやきとり 銀座9丁目,3.54, 新橋駅 205m / 焼鳥、割烹・小料理、居酒屋,,,https://tabelog.com/tokyo/A1301/A130103/13158188/,https://tblg.k-img.com/restaurant/images/Rvw/105288/105288221.jpg
tokyo-A1301-A130101-13127893,牛屋 銀兵衛,3.58, 銀座駅 368m / 焼肉、牛料理、居酒屋,,,https://tabelog.com/tokyo/A1301/A130101/13127893/,https://tblg.k-img.com/restaurant/images/Rvw/69184/69184075.jpg
tokyo-A1301-A130103-13152236,俺の割烹 銀座本店,3.72, 新橋駅 360m / 割烹・小料理、日本酒バー、居酒屋,,,https://tabelog.com/tokyo/A1301/A130103/13152236/,https://tblg.k-img.com/restaurant/images/Rvw/73637/73637929.jpg
tokyo-A1301-A130103-13172915,俺のスパニッシュ,3.56, 新橋駅 315m / スペイン料理、バル・バール、洋食・欧風料理（その他）,,,https://tabelog.com/tokyo/A1301/A130103/13172915/,https://tblg.k-img.com/restaurant/images/Rvw/111407/111407572.jpg
tokyo-A1301-A130103-13117211,俺のイタリアンJAZZ,3.55, 新橋駅 304m / イタリアン、バル・バール、ピザ,,,https://tabelog.com/tokyo/A1301/A130103/13117211/,https://tblg.k-img.com/restaurant/images/Rvw/18225/18225465.jpg
tokyo-A1301-A130102-13042931,ヘイフンテラス,3.76, 日比谷駅 41m / 広東料理、中華料理、飲茶・点心,,,https://tabelog.com/tokyo/A1301/A130102/13042931/,https://tblg.k-img.com/restaurant/images/Rvw/11705/11705472.jpg
tokyo-A1301-A130101-13047676,地球星,3.54, 銀座駅 305m / フレンチ、ビストロ、ワインバー,,,https://tabelog.com/tokyo/A1301/A130101/13047676/,https://tblg.k-img.com/restaurant/images/Rvw/107948/107948402.jpg
tokyo-A1301-A130101-13199524,THIERRY MARX salon,4.14, 銀座駅 127m / フレンチ、モダンフレンチ,,,https://tabelog.com/tokyo/A1301/A130101/13199524/,https://tblg.k-img.com/restaurant/images/Rvw/57061/57061539.jpg
tokyo-A1301-A130102-13019666,春秋ツギハギ 日比谷,3.61, 日比谷駅 242m / 和食（その他）、魚介料理・海鮮料理、創作料理,,,https://tabelog.com/tokyo/A1301/A130102/13019666/,https://tblg.k-img.com/restaurant/images/Rvw/28716/28716953.jpg
tokyo-A1301-A130101-13025034,ヴィラモウラ 銀座本店,3.67, 銀座駅 269m / 西洋各国料理（その他）、ダイニングバー、ワインバー,,,https://tabelog.com/tokyo/A1301/A130101/13025034/,https://tblg.k-img.com/restaurant/images/Rvw/86346/86346437.jpg
tokyo-A1301-A130103-13060578,GINZA KOSO,3.68, 新橋駅 333m / 鉄板焼き、焼肉、割烹・小料理,,,https://tabelog.com/tokyo/A1301/A130103/13060578/,https://tblg.k-img.com/restaurant/images/Rvw/70329/70329407.jpg
tokyo-A1301-A130101-13224300,銀座 鮨 み富,3.68, 東銀座駅 183m / 寿司,,,https://tabelog.com/tokyo/A1301/A130101/13224300/,https://tblg.k-img.com/restaurant/images/Rvw/90331/90331701.jpg
tokyo-A1301-A130101-13000583,銀座 ポルトファーロ 本店,3.57, 銀座駅 71m / イタリアン、ステーキ、鉄板焼き,,,https://tabelog.com/tokyo/A1301/A130101/13000583/,https://tblg.k-img.com/restaurant/images/Rvw/91419/91419994.jpg
tokyo-A1301-A130103-13046849,銀座てらやま,3.5, 新橋駅 290m / 割烹・小料理、居酒屋、日本酒バー,,,https://tabelog.com/tokyo/A1301/A130103/13046849/,https://tblg.k-img.com/restaurant/images/Rvw/62248/62248711.jpg
tokyo-A1301-A130101-13197223,レ・コパン ドゥ ドミニク・ブシェ,3.69, 銀座駅 218m / ビストロ、ステーキ、フレンチ,,,https://tabelog.com/tokyo/A1301/A130101/13197223/,https://tblg.k-img.com/restaurant/images/Rvw/65308/65308864.jpg
tokyo-A1301-A130101-13050446,バンコクキッチン 有楽町店,3.53, 銀座駅 150m / タイ料理、バイキング、タイカレー,,,https://tabelog.com/tokyo/A1301/A130101/13050446/,https://tblg.k-img.com/restaurant/images/Rvw/69977/69977357.jpg
tokyo-A1301-A130101-13042760,ブラッスリー ポール・ボキューズ 銀座,3.7, 銀座一丁目駅 169m / ビストロ、フレンチ,,,https://tabelog.com/tokyo/A1301/A130101/13042760/,https://tblg.k-img.com/restaurant/images/Rvw/109953/109953850.jpg
